sku_id,当前库存,采购入库日期,采购入库数量
1000924823282,52,2019-01-08,31
1000295403544,81,2019-01-07,144
1007745381933,1007,2019-01-07,40
1001126907026,67,2019-01-04,63
1005969737252,186,2019-01-04,360
1006754206771,170,2019-01-04,972
1002692006485,1009,2019-01-04,500
1009448762136,95,2019-01-04,400
1007885326780,147,2019-01-04,500
1002208666822,337,2019-01-04,504
1004819165237,111,2019-01-04,56
1005593291825,379,2019-01-04,1080
1009070175851,327,2019-01-02,10
1001032817758,59,2019-01-02,25
1009919255995,188,2019-01-02,10
1000067721072,71,2018-12-28,84
1002514002014,480,2018-12-28,996
1008872764622,59,2018-12-28,24
1008407949604,97,2018-12-28,96
1003178345694,51,2018-12-28,96
1008021047350,209,2018-12-28,100
1002208666822,337,2018-12-28,36
1005282270806,459,2018-12-28,200
1002300711140,612,2018-12-28,1440
1001155140726,258,2018-12-28,72
1007337412896,464,2018-12-28,100
1004415391473,511,2018-12-28,435
1006273931054,279,2018-12-28,72
1000038534596,236,2018-12-28,290
1003503169665,144,2018-12-28,100
1004271125760,531,2018-12-28,576
1006962481743,188,2018-12-28,72
1003394294748,131,2018-12-28,16
1001199927582,91,2018-12-28,30
1001881793161,993,2018-12-28,360
1004428232278,334,2018-12-28,112
1001553081831,89,2018-12-28,240
1001894873651,77,2018-12-28,144
1003711126501,85,2018-12-28,81
1002096677506,2472,2018-12-27,72
1001199927582,91,2018-12-27,30
1005868422321,224,2018-12-27,240
1008044784747,2419,2018-12-27,5000
1001390221048,111,2018-12-27,150
1006754206771,170,2018-12-27,360
1001553081831,89,2018-12-26,144
1002408990335,514,2018-12-26,48
1004702232666,351,2018-12-26,3000
1000924823282,52,2018-12-26,31
1005969737252,186,2018-12-26,720
1007061708667,68,2018-12-26,48
1003574656433,255,2018-12-26,192
1008529992880,72,2018-12-26,360
1006092131527,203,2018-12-26,60
1009401577697,111,2018-12-26,1678
1000457932536,830,2018-12-26,240
1003549029773,2160,2018-12-26,1800
1004483069458,57,2018-12-26,80
1001032817758,59,2018-12-26,70
1008712908049,354,2018-12-26,16
1004852204409,79,2018-12-26,894
1009070175851,327,2018-12-26,15
1008650410866,240,2018-12-26,300
1006329660659,165,2018-12-26,14
1003814006215,158,2018-12-25,5
1000067721072,71,2018-12-25,72
1009426182412,142,2018-12-25,60
1005841243831,171,2018-12-25,10
1004883976050,71,2018-12-25,60
1007299185542,143,2018-12-25,96
1000779607858,1434,2018-12-25,2000
1009173918142,180,2018-12-25,240
1004055930705,268,2018-12-25,180
1000295403544,81,2018-12-25,360
1002096677506,2472,2018-12-25,76
1002673282049,776,2018-12-25,24
1009418096210,99,2018-12-25,120
1002251055798,165,2018-12-25,336
1004819165237,111,2018-12-25,56
1000650770606,95,2018-12-25,10
1005603846106,144,2018-12-25,72
1000432048019,65,2018-12-25,40
1002840807594,173,2018-12-25,432
1009306467277,62,2018-12-25,60
1006050977483,114,2018-12-25,100
1009966359166,235,2018-12-25,36
1007108628538,58,2018-12-25,36
1000924823282,52,2018-12-25,30
1009179392346,294,2018-12-25,60
1001319157767,140,2018-12-25,10
1006378428958,188,2018-12-25,48
1001542697717,66,2018-12-25,300
1000083172310,226,2018-12-25,160
1004332099922,223,2018-12-25,144
1004271125760,531,2018-12-25,144
1001750751337,777,2018-12-25,126
1003142184298,276,2018-12-25,60
1001654060879,59,2018-12-25,60
1007937599849,90,2018-12-25,180
1009787632538,146,2018-12-25,156
1005593291825,379,2018-12-25,2304
1003210684777,77,2018-12-20,240
1004415391473,511,2018-12-20,315
1005514466670,275,2018-12-20,80
1001319157767,140,2018-12-20,20
1006799853771,611,2018-12-20,112
1002096677506,2472,2018-12-20,174
1009087039466,929,2018-12-20,32
1000038534596,236,2018-12-20,310
1003503169665,144,2018-12-20,150
1005874780715,7786,2018-12-20,2628
1007745381933,1007,2018-12-20,108
1001199927582,91,2018-12-20,30
1002736075829,132,2018-12-20,120
1006754206771,170,2018-12-19,720
1009951613606,78,2018-12-19,48
1009742239476,96,2018-12-19,1024
1000683843046,85,2018-12-19,12
1002294576043,300,2018-12-19,50
1008650410866,240,2018-12-19,180
1003402564563,66,2018-12-19,10
1005848534171,87,2018-12-19,24
1008402239751,98,2018-12-19,168
1005026492122,147,2018-12-19,48
1007745381933,1007,2018-12-19,72
1005603846106,144,2018-12-19,72
1002408990335,514,2018-12-19,48
1000798762846,90,2018-12-19,330
1000038534596,236,2018-12-19,450
1001553081831,89,2018-12-19,144
1004136037976,96,2018-12-19,192
1008190994964,190,2018-12-19,36
1009787632538,146,2018-12-19,60
1006509909119,378,2018-12-19,60
1002096677506,2472,2018-12-19,162
1004267575842,158,2018-12-19,72
1002692006485,1009,2018-12-19,500
1004332099922,223,2018-12-19,48
1009173918142,180,2018-12-19,300
1006050977483,114,2018-12-19,200
1007937599849,90,2018-12-19,60
1000432048019,65,2018-12-19,24
1009013865103,429,2018-12-19,10
1004135022517,192,2018-12-19,288
1004801424425,5408,2018-12-19,720
1004940672506,71,2018-12-18,60
1001319157767,140,2018-12-18,10
1001712937784,172,2018-12-18,480
1008413796623,58,2018-12-18,102
1007259120997,208,2018-12-18,72
1005868422321,224,2018-12-18,240
1002096677506,2472,2018-12-18,1000
1004360598122,82,2018-12-17,1984
1001143917864,177,2018-12-17,144
1006510009019,163,2018-12-17,1072
1009987408096,128,2018-12-17,2960
1001654060879,59,2018-12-17,36
1000416875042,103,2018-12-17,576
1007446733575,113,2018-12-17,288
1009306467277,62,2018-12-17,36
1007878813318,272,2018-12-17,192
1000457932536,830,2018-12-17,148
1004532275606,284,2018-12-17,240
1005868422321,224,2018-12-17,36
1006050977483,114,2018-12-17,50
1008935969289,88,2018-12-17,384
1000899968681,300,2018-12-17,972
1000067721072,71,2018-12-17,36
1004598521411,139,2018-12-17,594
1004603183564,81,2018-12-17,168
1004801424425,5408,2018-12-17,72
1009231282914,96,2018-12-17,520
1009426182412,142,2018-12-17,36
1004883976050,71,2018-12-17,36
1001542697717,66,2018-12-17,450
1004542821728,120,2018-12-17,880
1003814006215,158,2018-12-14,10
1007324630550,64,2018-12-14,56
1000650770606,95,2018-12-14,5
1002693464654,94,2018-12-14,340
1000457932536,830,2018-12-14,24
1007870496882,497,2018-12-14,50
1005797168819,242,2018-12-14,96
1009173918142,180,2018-12-13,60
1006971615773,52,2018-12-13,45
1007108628538,58,2018-12-13,36
1009070175851,327,2018-12-13,120
1006092131527,203,2018-12-13,30
1003549029773,2160,2018-12-13,720
1001032817758,59,2018-12-13,40
1008529992880,72,2018-12-13,180
1000432048019,65,2018-12-13,80
1004483069458,57,2018-12-13,27
1006754206771,170,2018-12-13,110
1009742239476,96,2018-12-13,32
1002096677506,2472,2018-12-13,80
1001894873651,77,2018-12-13,18
1005032175197,210,2018-12-13,180
1009966359166,235,2018-12-13,18
1000684565092,165,2018-12-13,270
1000457932536,830,2018-12-12,100
1001199927582,91,2018-12-12,90
1002692006485,1009,2018-12-12,615
1002096677506,2472,2018-12-12,100
1005868422321,224,2018-12-12,120
1000708865922,169,2018-12-12,552
1001894873651,77,2018-12-12,18
1001032817758,59,2018-12-12,20
1007885326780,147,2018-12-12,96
1001390221048,111,2018-12-12,350
1006569235015,1043,2018-12-12,150
1002251055798,165,2018-12-12,192
1005218182681,56,2018-12-12,48
1008650410866,240,2018-12-11,60
1004818313880,76,2018-12-11,40
1002208666822,337,2018-12-11,144
1006900430204,60,2018-12-11,100
1007299185542,143,2018-12-11,48
1004055930705,268,2018-12-11,72
1004267575842,158,2018-12-11,108
1003549029773,2160,2018-12-11,720
1008190994964,190,2018-12-11,36
1008671917221,123,2018-12-11,156
1006378428958,188,2018-12-11,24
1006754206771,170,2018-12-11,540
1004332099922,223,2018-12-11,192
1001553081831,89,2018-12-11,96
1005026492122,147,2018-12-11,24
1004801424425,5408,2018-12-11,1440
1006092131527,203,2018-12-11,300
1000457932536,830,2018-12-11,50
1008935969289,88,2018-12-10,48
1008529992880,72,2018-12-10,432
1001894873651,77,2018-12-10,90
1003549029773,2160,2018-12-10,360
1004360598122,82,2018-12-10,112
1004598521411,139,2018-12-10,288
1005032175197,210,2018-12-10,900
1007446733575,113,2018-12-10,54
1007856046918,494,2018-12-10,335
1007280515393,217,2018-12-10,24
1001881793161,993,2018-12-10,288
1001155140726,258,2018-12-07,72
1004271125760,531,2018-12-07,144
1004360598122,82,2018-12-07,1312
1009987408096,128,2018-12-07,2560
1001654060879,59,2018-12-07,24
1009306467277,62,2018-12-07,24
1004542821728,120,2018-12-07,384
1000083172310,226,2018-12-07,160
1000067721072,71,2018-12-07,60
1003711126501,85,2018-12-07,81
1004598521411,139,2018-12-07,414
1007937599849,90,2018-12-07,180
1009237549287,480,2018-12-07,240
1008712908049,354,2018-12-07,8
1004883976050,71,2018-12-07,24
1009787632538,146,2018-12-07,96
1000899968681,300,2018-12-07,234
1006509909119,378,2018-12-07,20
1008872764622,59,2018-12-07,120
1005963761976,99,2018-12-07,120
1006273931054,279,2018-12-07,48
1004428232278,334,2018-12-07,16
1000416875042,103,2018-12-07,72
1002673282049,776,2018-12-07,72
1001610715558,186,2018-12-07,72
1003436920785,64,2018-12-06,120
1003814006215,158,2018-12-06,40
1002096677506,2472,2018-12-06,316
1005841243831,171,2018-12-06,10
1008394294865,103,2018-12-06,120
1006754206771,170,2018-12-06,180
1006050977483,114,2018-12-06,100
1006593096007,211,2018-12-06,100
1004136037976,96,2018-12-06,96
1004801424425,5408,2018-12-06,2016
1002731118839,417,2018-12-06,2000
1004332099922,223,2018-12-06,48
1004267575842,158,2018-12-06,108
1007885326780,147,2018-12-06,300
1008053619185,185,2018-12-06,180
1000038534596,236,2018-12-06,300
1000067721072,71,2018-12-05,24
1004603183564,81,2018-12-05,64
1000416875042,103,2018-12-05,54
1000038534596,236,2018-12-05,240
1002208666822,337,2018-12-05,192
1007061708667,68,2018-12-05,96
1004598521411,139,2018-12-05,540
1007937599849,90,2018-12-05,60
1001881793161,993,2018-12-05,900
1005593291825,379,2018-12-05,396
1004456544643,58,2018-12-05,72
1005392520354,164,2018-12-05,240
1007446733575,113,2018-12-05,90
1004883976050,71,2018-12-05,24
1007878813318,272,2018-12-05,144
1008935969289,88,2018-12-05,120
1004532275606,284,2018-12-05,288
1004055930705,268,2018-12-05,360
1004360598122,82,2018-12-05,544
1000798762846,90,2018-12-05,360
1001654060879,59,2018-12-05,24
1002736075829,132,2018-12-05,96
1008650410866,240,2018-12-05,60
1001319157767,140,2018-12-05,10
1003913806760,301,2018-12-05,432
1009306467277,62,2018-12-05,24
1009042314051,58,2018-12-04,10
1005032175197,210,2018-12-04,450
1003329430767,449,2018-12-04,50
1005564227811,191,2018-12-04,10
1007400480200,91,2018-12-04,10
1003668551307,91,2018-12-04,10
1004205039194,78,2018-12-04,10
1002294576043,300,2018-12-04,7
1008665112736,66,2018-12-04,10
1008525017256,139,2018-12-04,1600
1004136037976,96,2018-12-03,96
1009951613606,78,2018-12-03,32
1008650410866,240,2018-12-03,120
1000821686742,313,2018-12-03,417
1003549029773,2160,2018-12-03,720
1009173918142,180,2018-12-03,180
1000457932536,830,2018-12-03,360
1001032817758,59,2018-12-03,40
1006971615773,52,2018-12-03,100
1004532275606,284,2018-11-30,288
1000083172310,226,2018-11-30,440
1005593291825,379,2018-11-30,360
1002208666822,337,2018-11-30,288
1003711126501,85,2018-11-30,81
1002673282049,776,2018-11-30,24
1005868422321,224,2018-11-30,33
1004271125760,531,2018-11-30,72
1008148267374,292,2018-11-30,1914
1005603846106,144,2018-11-30,216
1005963761976,99,2018-11-30,48
1000817444025,317,2018-11-29,30
1009070175851,327,2018-11-29,160
1003814006215,158,2018-11-29,5
1000338333175,99,2018-11-29,30
1007856046918,494,2018-11-29,240
1004055930705,268,2018-11-29,72
1000338333175,99,2018-11-28,30
1000038534596,236,2018-11-28,90
1005218182681,56,2018-11-28,264
1001143917864,177,2018-11-28,1008
1009966359166,235,2018-11-28,18
1007061708667,68,2018-11-28,96
1001750751337,777,2018-11-28,54
1004818313880,76,2018-11-28,40
1005797168819,242,2018-11-28,480
1008115830931,307,2018-11-28,680
1003549029773,2160,2018-11-28,1080
1000817444025,317,2018-11-28,30
1006971615773,52,2018-11-28,72
1003549029773,2160,2018-11-27,360
1001881793161,993,2018-11-27,108
1005812923656,89,2018-11-27,40
1005026492122,147,2018-11-27,24
1005282270806,459,2018-11-27,200
1009936925207,2709,2018-11-27,1280
1004801424425,5408,2018-11-27,36
1004883976050,71,2018-11-27,12
1007878813318,272,2018-11-27,48
1006038617699,64,2018-11-26,20
1004801424425,5408,2018-11-26,720
1003503169665,144,2018-11-26,1000
1001649151206,86,2018-11-26,288
1009936925207,2709,2018-11-26,480
1002208666822,337,2018-11-26,240
1002673282049,776,2018-11-26,120
1003394294748,131,2018-11-26,24
1001542697717,66,2018-11-26,120
1001319157767,140,2018-11-26,15
1004883976050,71,2018-11-22,60
1005514466670,275,2018-11-22,40
1005593291825,379,2018-11-22,360
1009179392346,294,2018-11-22,72
1009787632538,146,2018-11-22,48
1000821686742,313,2018-11-22,1
1005874780715,7786,2018-11-22,432
1008671917221,123,2018-11-22,150
1001881793161,993,2018-11-22,1800
1000798762846,90,2018-11-22,300
1003142184298,276,2018-11-22,24
1006273084779,77,2018-11-22,50
1005603846106,144,2018-11-22,72
1006029615118,510,2018-11-22,40
1009358683643,90,2018-11-22,90
1000457932536,830,2018-11-22,360
1009306467277,62,2018-11-22,48
1000821686742,313,2018-11-21,417
1009179392346,294,2018-11-21,36
1007259120997,208,2018-11-21,48
1005603846106,144,2018-11-21,216
1005887268161,773,2018-11-21,118
1004415391473,511,2018-11-21,870
1002096677506,2472,2018-11-21,1500
1007337412896,464,2018-11-21,112
1008413796623,58,2018-11-21,48
1005868422321,224,2018-11-21,120
1004801424425,5408,2018-11-21,1260
1004940672506,71,2018-11-21,48
1008268703618,84,2018-11-21,72
1008964949273,139,2018-11-21,5508
1005032175197,210,2018-11-21,504
1003549029773,2160,2018-11-21,1800
1007870496882,497,2018-11-21,300
1005603846106,144,2018-11-20,72
1002840807594,173,2018-11-20,504
1001881793161,993,2018-11-20,360
1000683843046,85,2018-11-20,200
1005887268161,773,2018-11-20,28
1001881793161,993,2018-11-19,2592
1003431827619,170,2018-11-19,108
1005887268161,773,2018-11-19,1282
1007337412896,464,2018-11-19,720
1004415391473,511,2018-11-19,1020
1002408990335,514,2018-11-19,1008
1005603846106,144,2018-11-19,144
1004819165237,111,2018-11-19,56
1003549029773,2160,2018-11-19,1080
1007324630550,64,2018-11-19,56
1002096677506,2472,2018-11-19,700
1009173918142,180,2018-11-19,120
1001143917864,177,2018-11-19,576
1000432048019,65,2018-11-19,40
1006092131527,203,2018-11-19,30
1009936925207,2709,2018-11-19,384
1005797168819,242,2018-11-19,480
1001542697717,66,2018-11-19,50
1005218182681,56,2018-11-19,120
1001155140726,258,2018-11-16,72
1005797168819,242,2018-11-16,960
1009936925207,2709,2018-11-16,528
1001750751337,777,2018-11-16,18
1008413796623,58,2018-11-16,42
1009787632538,146,2018-11-16,36
1000585247096,316,2018-11-16,42
1000708865922,169,2018-11-16,42
1001143917864,177,2018-11-16,960
1003394294748,131,2018-11-16,336
1001654060879,59,2018-11-16,36
1003329430767,449,2018-11-16,42
1009426182412,142,2018-11-16,36
1004271125760,531,2018-11-16,72
1005874780715,7786,2018-11-16,1404
1003549029773,2160,2018-11-16,1440
1005868422321,224,2018-11-16,42
1007937599849,90,2018-11-16,60
1008872764622,59,2018-11-16,48
1001553081831,89,2018-11-15,192
1000924823282,52,2018-11-15,50
1004332099922,223,2018-11-15,48
1009936925207,2709,2018-11-15,960
1000295403544,81,2018-11-14,550
1008426712015,3620,2018-11-14,3120
1006900430204,60,2018-11-14,100
1009936925207,2709,2018-11-14,200
1005282270806,459,2018-11-14,200
1004055930705,268,2018-11-14,100
1003394294748,131,2018-11-13,102
1005143879785,195,2018-11-13,342
1004598521411,139,2018-11-13,20
1006622776189,263,2018-11-13,40
1003814006215,158,2018-11-13,71
1005218182681,56,2018-11-13,20
1006754206771,170,2018-11-13,360
1001542697717,66,2018-11-13,300
1000779607858,1434,2018-11-13,500
1006329660659,165,2018-11-13,5
1008413796623,58,2018-11-13,300
1002408990335,514,2018-11-12,24
1006580778136,1161,2018-11-12,1000
1009173918142,180,2018-11-12,180
1003549029773,2160,2018-11-12,360
1006050977483,114,2018-11-12,50
1001894873651,77,2018-11-12,54
1005603846106,144,2018-11-12,144
1003017465972,1385,2018-11-12,360
1000432048019,65,2018-11-12,16
1001155140726,258,2018-11-09,72
1001881793161,993,2018-11-09,180
1004603183564,81,2018-11-09,240
1000899968681,300,2018-11-09,360
1008589950891,52,2018-11-09,120
1002673282049,776,2018-11-09,48
1001610715558,186,2018-11-09,72
1006290737235,1993,2018-11-09,100
1004065497910,181,2018-11-09,12
1000338687536,78,2018-11-09,12
1006622776189,263,2018-11-09,800
1006050977483,114,2018-11-09,50
1000416875042,103,2018-11-09,162
1006971615773,52,2018-11-09,72
1001542697717,66,2018-11-09,900
1004341880418,80,2018-11-09,780
1008872764622,59,2018-11-09,144
1000821686742,313,2018-11-09,12
1007446733575,113,2018-11-09,90
1007870496882,497,2018-11-09,600
1002208666822,337,2018-11-09,192
1008964949273,139,2018-11-09,2592
1005868422321,224,2018-11-09,12
1008935969289,88,2018-11-09,72
1004598521411,139,2018-11-09,360
1003394294748,131,2018-11-09,12
1000457932536,830,2018-11-08,144
1009966359166,235,2018-11-08,306
1007759493188,190,2018-11-08,210
1007885326780,147,2018-11-08,50
1008402239751,98,2018-11-08,504
1005593291825,379,2018-11-08,36
1003814006215,158,2018-11-08,29
1001553081831,89,2018-11-08,96
1001881793161,993,2018-11-08,221
1002408990335,514,2018-11-08,96
1006593096007,211,2018-11-08,50
1005282270806,459,2018-11-08,60
1006900430204,60,2018-11-08,50
1001881793161,993,2018-11-07,360
1007759493188,190,2018-11-07,144
1005603846106,144,2018-11-07,72
1001503288448,1098,2018-11-07,1536
1007878813318,272,2018-11-06,96
1005868422321,224,2018-11-06,120
1005812923656,89,2018-11-06,10
1004332099922,223,2018-11-06,144
1002251055798,165,2018-11-06,50
1007856046918,494,2018-11-06,48
1007759493188,190,2018-11-06,144
1002208666822,337,2018-11-05,2016
1008044784747,2419,2018-11-05,500
1005267589571,71,2018-11-05,24
1008529992880,72,2018-11-05,108
1008115830931,307,2018-11-02,200
1001032817758,59,2018-11-02,100
1009787632538,146,2018-11-02,60
1008872764622,59,2018-11-02,48
1007259120997,208,2018-11-02,24
1009070175851,327,2018-11-02,160
1006029615118,510,2018-11-02,240
1004940672506,71,2018-11-02,24
1000779607858,1434,2018-11-02,3000
1004415391473,511,2018-11-02,150
1005392520354,164,2018-11-02,720
1002096677506,2472,2018-11-01,380
1003574656433,255,2018-11-01,288
1007885326780,147,2018-11-01,500
1002208666822,337,2018-10-31,480
1000788802650,351,2018-10-31,498
1007299185542,143,2018-10-31,48
1008084938733,122,2018-10-31,400
1009829117275,248,2018-10-31,120
1000307026763,68,2018-10-31,149
1007870496882,497,2018-10-31,50
1005614414480,123,2018-10-31,198
1004415391473,511,2018-10-31,210
1001635406936,255,2018-10-31,240
1008515944207,242,2018-10-30,100
1007337412896,464,2018-10-30,100
1003431827619,170,2018-10-30,48
1007259610177,227,2018-10-30,50
1005218182681,56,2018-10-30,360
1004132548671,598,2018-10-30,2
1009919255995,188,2018-10-30,480
1009173918142,180,2018-10-29,60
1005614414480,123,2018-10-29,200
1008084938733,122,2018-10-29,400
1004542821728,120,2018-10-29,518
1004483069458,57,2018-10-29,15
1008589950891,52,2018-10-29,36
1003394294748,131,2018-10-29,30
1003574656433,255,2018-10-29,144
1006510009019,163,2018-10-29,2048
1005841243831,171,2018-10-29,20
1004598521411,139,2018-10-29,276
1004702232666,351,2018-10-29,1368
1004852204409,79,2018-10-29,1761
1004132548671,598,2018-10-29,2735
1006622776189,263,2018-10-29,128
1004360598122,82,2018-10-29,1248
1006637441885,97,2018-10-29,600
1008413796623,58,2018-10-29,24
1004603183564,81,2018-10-29,32
1008402239751,98,2018-10-29,120
1000788802650,351,2018-10-29,500
1000307026763,68,2018-10-29,150
1009401577697,111,2018-10-29,108
1008935969289,88,2018-10-29,96
1009987408096,128,2018-10-29,2960
1004267575842,158,2018-10-29,36
1004746795939,118,2018-10-29,306
1009787632538,146,2018-10-29,96
1001881793161,993,2018-10-26,72
1003394294748,131,2018-10-26,90
1003711126501,85,2018-10-26,81
1001542697717,66,2018-10-26,270
1005963761976,99,2018-10-26,168
1000821686742,313,2018-10-26,72
1006329660659,165,2018-10-26,126
1001155140726,258,2018-10-26,72
1006962481743,188,2018-10-26,144
1005593291825,379,2018-10-26,72
1000295403544,81,2018-10-26,360
1008872764622,59,2018-10-26,24
1006273931054,279,2018-10-26,192
1004065497910,181,2018-10-26,72
1005868422321,224,2018-10-26,72
1000338687536,78,2018-10-26,72
1005143879785,195,2018-10-25,2
1002096677506,2472,2018-10-25,90
1008044784747,2419,2018-10-25,100
1000683843046,85,2018-10-25,50
1008964949273,139,2018-10-25,5520
1008053619185,185,2018-10-25,90
1008394294865,103,2018-10-25,240
1009472584923,102,2018-10-24,243
1006754206771,170,2018-10-24,360
1005797168819,242,2018-10-24,384
1000432048019,65,2018-10-24,72
1001143917864,177,2018-10-24,144
1005868422321,224,2018-10-24,360
1009358683643,90,2018-10-23,150
1001542697717,66,2018-10-23,75
1000798762846,90,2018-10-23,150
1001032817758,59,2018-10-23,120
1003431827619,170,2018-10-23,1008
1000650630275,266,2018-10-23,10
1005514466670,275,2018-10-23,80
1008712908049,354,2018-10-23,16
1003549029773,2160,2018-10-22,2160
1009742239476,96,2018-10-22,128
1009173918142,180,2018-10-22,240
1006754206771,170,2018-10-22,576
1008964949273,139,2018-10-22,1342
1006962481743,188,2018-10-22,144
1002974078081,227,2018-10-22,42
1006290737235,1993,2018-10-22,200
1008044784747,2419,2018-10-22,5000
1004415391473,511,2018-10-22,300
1005593291825,379,2018-10-22,108
1005655462210,1448,2018-10-22,200
1008407949604,97,2018-10-22,192
1008188833293,85,2018-10-22,42
1009936925207,2709,2018-10-22,300
1008402239751,98,2018-10-22,120
1008190994964,190,2018-10-22,36
1006050977483,114,2018-10-22,100
1001894873651,77,2018-10-22,36
1004883976050,71,2018-10-19,120
1006962481743,188,2018-10-19,360
1000083172310,226,2018-10-19,120
1009426182412,142,2018-10-19,36
1008115830931,307,2018-10-19,200
1003142184298,276,2018-10-19,36
1006050977483,114,2018-10-19,60
1009472584923,102,2018-10-19,81
1003178345694,51,2018-10-19,192
1007856046918,494,2018-10-19,546
1009306467277,62,2018-10-19,120
1005267589571,71,2018-10-19,36
1006509909119,378,2018-10-19,20
1001654060879,59,2018-10-19,120
1000899968681,300,2018-10-18,396
1007878813318,272,2018-10-18,144
1005392520354,164,2018-10-18,180
1006962481743,188,2018-10-18,144
1004332099922,223,2018-10-18,384
1004598521411,139,2018-10-18,162
1000295403544,81,2018-10-18,240
1006510009019,163,2018-10-18,160
1004415391473,511,2018-10-18,510
1005593291825,379,2018-10-18,240
1004360598122,82,2018-10-18,160
1004819165237,111,2018-10-18,4
1000432048019,65,2018-10-18,80
1007870496882,497,2018-10-18,350
1009070175851,327,2018-10-18,50
1001712937784,172,2018-10-18,240
1009484419331,1194,2018-10-18,240
1003017465972,1385,2018-10-18,360
1002408990335,514,2018-10-18,240
1000334518297,473,2018-10-18,2016
1000416875042,103,2018-10-18,36
1003436920785,64,2018-10-18,120
1009173918142,180,2018-10-18,60
1004483069458,57,2018-10-18,20
1009418096210,99,2018-10-18,360
1001542697717,66,2018-10-18,660
1006050977483,114,2018-10-18,10
1008053619185,185,2018-10-18,180
1007446733575,113,2018-10-18,144
1009179392346,294,2018-10-18,504
1009987408096,128,2018-10-18,160
1009042314051,58,2018-10-18,48
1004746795939,118,2018-10-18,180
1000924823282,52,2018-10-17,2
1000779607858,1434,2018-10-17,4000
1009358683643,90,2018-10-17,120
1006029615118,510,2018-10-17,130
1008671917221,123,2018-10-17,150
1009070175851,327,2018-10-17,260
1005282270806,459,2018-10-17,1600
1004483069458,57,2018-10-16,15
1005163914656,105,2018-10-16,720
1006050977483,114,2018-10-16,15
1007878813318,272,2018-10-16,20
1005874780715,7786,2018-10-16,1700
1007299185542,143,2018-10-15,144
1003549029773,2160,2018-10-15,720
1002208666822,337,2018-10-15,144
1008964949273,139,2018-10-15,1377
1006092131527,203,2018-10-15,90
1005514466670,275,2018-10-15,40
1000556221582,439,2018-10-15,720
1003503169665,144,2018-10-15,850
1006962481743,188,2018-10-15,144
1006754206771,170,2018-10-15,540
1009173918142,180,2018-10-15,60
1002073231328,152,2018-10-15,336
1000432048019,65,2018-10-15,40
1001894873651,77,2018-10-15,72
1000798762846,90,2018-10-15,150
1008148267374,292,2018-10-15,2175
1009358683643,90,2018-10-15,240
1005163914656,105,2018-10-15,108
1007108628538,58,2018-10-12,36
1009936925207,2709,2018-10-12,500
1001525004205,146,2018-10-12,24
1003178345694,51,2018-10-12,144
1002673282049,776,2018-10-12,168
1002300711140,612,2018-10-12,320
1003711126501,85,2018-10-12,81
1008402239751,98,2018-10-12,432
1008872764622,59,2018-10-12,168
1006509909119,378,2018-10-12,60
1002408990335,514,2018-10-12,1008
1006962481743,188,2018-10-12,144
1004332099922,223,2018-10-12,144
1006092131527,203,2018-10-12,150
1007108628538,58,2018-10-11,180
1008529992880,72,2018-10-11,72
1005163914656,105,2018-10-11,1440
1007759493188,190,2018-10-11,30
1008190994964,190,2018-10-11,2
1007856046918,494,2018-10-11,782
1000683843046,85,2018-10-11,100
1006663662407,84,2018-10-11,480
1007878813318,272,2018-10-11,48
1008402239751,98,2018-10-10,480
1000295403544,81,2018-10-10,200
1005032175197,210,2018-10-10,1008
1000107661477,193,2018-10-10,312
1008190994964,190,2018-10-10,34
1008529992880,72,2018-10-10,108
1009070175851,327,2018-10-10,100
1002096677506,2472,2018-10-10,307
1003503169665,144,2018-10-10,800
1005282270806,459,2018-10-10,200
1001126907026,67,2018-10-10,1026
1000338687536,78,2018-10-09,66
1003431827619,170,2018-10-09,120
1002673282049,776,2018-10-09,216
1009966359166,235,2018-10-09,342
1003394294748,131,2018-10-09,63
1005868422321,224,2018-10-09,66
1008872764622,59,2018-10-09,216
1000821686742,313,2018-10-09,57
1008190994964,190,2018-10-09,72
1004065497910,181,2018-10-09,48
1008290558461,94,2018-10-05,20
1001155140726,258,2018-10-05,144
1005032175197,210,2018-10-05,198
1003142184298,276,2018-10-05,60
1000067721072,71,2018-10-05,120
1005514466670,275,2018-10-05,40
1004883976050,71,2018-10-05,24
1009426182412,142,2018-10-05,36
1005593291825,379,2018-10-05,20679
1004415391473,511,2018-10-04,540
1005026492122,147,2018-10-04,144
1006092131527,203,2018-10-04,120
1005797168819,242,2018-10-04,96
1001553081831,89,2018-10-04,96
1000038534596,236,2018-10-04,120
1001881793161,993,2018-10-04,1332
1004267575842,158,2018-10-04,72
1008712908049,354,2018-10-04,152
1001143917864,177,2018-10-04,288
1009173918142,180,2018-10-04,60
1007393920748,75,2018-10-04,100
1004135022517,192,2018-10-04,192
1009358683643,90,2018-10-04,60
1000457932536,830,2018-10-04,504
1009418096210,99,2018-10-03,600
1000334518297,473,2018-10-03,2016
1007885326780,147,2018-10-03,126
1001143917864,177,2018-10-03,24
1001894873651,77,2018-10-03,18
1007856046918,494,2018-10-03,738
1009179392346,294,2018-10-03,432
1005603846106,144,2018-10-03,144
1001881793161,993,2018-10-02,180
1000295403544,81,2018-10-02,1000
1002736075829,132,2018-10-02,96
1000457932536,830,2018-10-02,144
1002294576043,300,2018-10-02,288
1006050977483,114,2018-10-02,30
1003574656433,255,2018-10-02,96
1008268703618,84,2018-10-02,290
